Product ID,Product Name (Korean),Product Name (English),Part Number,Price (KRW),Price (EUR with 50% markup),Manufacturer,Category,Category (English),Image Filenames
8010,[중고]COSEL PAA75F-15 (15V 5A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS(15V),[Used] COSEL PAA75F-15 (15V 5A) Power supply Power supply POWER SUPPLY SMPS(15V),PAA75F-15,22000,20.1,,Power supply SMPS,,8010_1.jpg; 8010_1.jpg; 8010_3.jpg; 8010_1.jpg; 8010_1.jpg; 8010_6.jpg; 8010_7.jpg; 8010_8.jpg; 8010_9.jpg; 8010_10.jpg; 8010_11.jpg; 8010_12.jpg; 8010_13.jpg; 8010_14.jpg; 8010_15.jpg; 8010_16.jpg; 8010_17.jpg; 8010_18.jpg; 8010_19.jpg; 8010_20.jpg; 8010_1.jpg; 8010_3.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg; 7142_20.jpg; 7675_23.jpg; 3944_17.jpg; 6012_23.jpg
7932,[중고] 3080028-02 GP2301H-SC41-24V PRO-FACE,[Used] 3080028-02 GP2301H-SC41-24V PRO-FACE,GP2301H-SC41-24V,440000,401.94,,"Wafer transfer robot, aligner",,7932_1.jpg; 7932_1.jpg; 7932_3.jpg; 7932_1.jpg; 7932_1.jpg; 7932_6.jpg; 7932_7.jpg; 7932_8.jpg; 7932_9.jpg; 7932_10.jpg; 7932_11.jpg; 7932_12.jpg; 7932_13.jpg; 7932_14.jpg; 7932_15.jpg; 7932_16.jpg; 7932_17.jpg; 7932_18.jpg; 7932_19.jpg; 7932_20.jpg; 7932_21.jpg; 7932_1.jpg; 7932_3.jpg; 7932_24.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg; 7142_20.jpg; 7675_23.jpg; 3944_17.jpg; 6012_23.jpg
3068,[중고] X-Axis Stage (40 x 40),[Used] X-Axis Stage (40 x 40),,44000,40.19,,Precision stage,,3068_1.jpg; 3068_1.jpg; 3068_3.jpg; 3068_1.jpg; 3068_1.jpg; 3068_6.jpg; 3068_7.jpg; 3944_7.jpg; 3944_17.jpg; 3944_6.jpg; 3944_11.jpg; 3944_13.jpg; 3944_14.jpg; 3944_12.jpg; 3944_8.jpg; 3944_9.jpg; 3068_1.jpg; 3068_3.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg; 7142_20.jpg; 7675_23.jpg; 3944_17.jpg
7875,[중고] TYPE 103H548-0410,[Used] TYPE 103H548-0410,103H548-0410,11000,10.05,,Stepping motor/driver/BLDC,,7875_1.jpg; 7875_1.jpg; 7875_3.jpg; 7875_1.jpg; 7875_1.jpg; 7875_6.jpg; 7875_7.jpg; 7875_8.jpg; 7875_9.jpg; 7875_10.jpg; 7875_11.jpg; 7875_12.jpg; 7875_13.jpg; 7875_14.jpg; 7875_15.jpg; 7875_16.jpg; 7875_17.jpg; 7875_18.jpg; 7875_19.jpg; 7875_1.jpg; 7875_3.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg; 7142_20.jpg; 7675_23.jpg
8067,[중고] PF2A751-04-27 FOLW SWITCH  공압실린더 SMC,[Used] PF2A751-04-27 FOLW SWITCH Pneumatic Cylinder SMC,PF2A751-04-27,33000,30.15,,Pneumatic parts (PNEUMATIC),,8067_1.jpg; 8067_1.jpg; 8067_3.jpg; 8067_1.jpg; 8067_1.jpg; 8067_6.jpg; 8067_7.jpg; 8067_8.jpg; 8067_9.jpg; 8067_10.jpg; 8067_11.jpg; 8067_12.jpg; 8067_13.jpg; 8067_14.jpg; 8067_15.jpg; 8067_16.jpg; 8067_17.jpg; 8067_18.jpg; 8067_19.jpg; 8067_20.jpg; 8067_1.jpg; 8067_3.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg; 7142_20.jpg
7772,[중고] VTEX ROLLCAM Slit Valve 200mm,[Used] VTEX ROLLCAM Slit Valve 200mm,200mm,550000,502.42,,vacuum valve,,7772_1.jpg; 7772_1.jpg; 7772_3.jpg; 7772_1.jpg; 7772_1.jpg; 7772_6.jpg; 7772_7.jpg; 7772_8.jpg; 7772_9.jpg; 7772_10.jpg; 7772_11.jpg; 7772_12.jpg; 7772_1.jpg; 7772_3.jpg; 7772_15.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg
5966,[중고] SM9N090GB-ES12 SYM기어드모터 감속기 기어헤드 인덕션모터 AC모터 AC기어드모터,[Used] SM9N090GB-ES12 SYM geared motor reducer gear head induction motor AC motor AC geared motor,SM9N090GB-ES12,33000,30.15,,AC motor/geared motor/DC motor,,5966_1.jpg; 5966_1.jpg; 5966_3.jpg; 5966_1.jpg; 5966_1.jpg; 5966_6.jpg; 5966_7.jpg; 5966_8.jpg; 5966_1.jpg; 5966_3.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg; 7142_19.jpg
7465,[중고] MKS Baratron Pressure Transducer 722A13TGA2FA 722A12TGA2FA 722A13TCD2FA 722A21TCD2FA 722A01TCD2FK 722A02TBA2FK 722A-23739 722A12TCD2FA 722A13TCE2FA 722A11TCE2FA,[Used] MKS Baratron Pressure Transducer 722A13TGA2FA 722A12TGA2FA 722A13TCD2FA 722A21TCD2FA 722A01TCD2FK 722A02TBA2FK 722A-23739 722A12TCD2FA 722A13TCE2FA 722A11TCE2FA,722A13TGA2FA,330000,301.45,MKS,vacuum gauge,,7465_1.jpg; 7465_1.jpg; 7465_3.jpg; 7465_1.jpg; 7465_1.jpg; 7465_6.jpg; 7561_9.jpg; 7465_8.jpg; 7465_9.jpg; 7465_10.jpg; 7465_11.jpg; 7561_14.jpg; 7465_13.jpg; 7465_14.jpg; 7561_11.jpg; 7561_7.jpg; 7465_17.jpg; 7561_23.jpg; 7561_16.jpg; 7465_20.jpg; 7465_1.jpg; 7465_3.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg; 7142_18.jpg
7839,[중고] PARKER SQMICRO302PFSMM SQMICRO302PFSMF,[Used] PARKER SQMICRO302PFSMM SQMICRO302PFSMF,SQMICRO302PFSMM,220000,200.97,PARKER,Gas valve/regulator/pressure gauge,,7839_1.jpg; 7839_1.jpg; 7839_3.jpg; 7839_1.jpg; 7839_1.jpg; 7839_6.jpg; 7953_9.jpg; 7839_8.jpg; 7839_9.jpg; 7679_9.jpg; 7839_11.jpg; 7679_7.jpg; 7839_13.jpg; 7839_14.jpg; 7679_20.jpg; 7679_14.jpg; 7839_17.jpg; 7839_18.jpg; 7679_12.jpg; 7679_15.jpg; 7839_1.jpg; 7839_3.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg; 7142_17.jpg
5972,[중고] S9I180GB SPG기어드모터 감속기 기어헤드 인덕션모터 AC모터 AC기어드모터,[Used] S9I180GB SPG geared motor reducer gear head induction motor AC motor AC geared motor,S9I180GB,44000,40.19,,AC motor/geared motor/DC motor,,5972_1.jpg; 5972_1.jpg; 5972_3.jpg; 5972_1.jpg; 5972_1.jpg; 5972_6.jpg; 5972_7.jpg; 5972_8.jpg; 5972_9.jpg; 5972_10.jpg; 5972_11.jpg; 5972_12.jpg; 5972_13.jpg; 5972_14.jpg; 5972_15.jpg; 5972_16.jpg; 5972_17.jpg; 5972_18.jpg; 5972_19.jpg; 5972_20.jpg; 5972_1.jpg; 5972_3.jpg; 5972_23.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg
6594,"[중고] DAIHEN RMN-30D,30D1 MATCH","[Used] DAIHEN RMN-30D,30D1 MATCH","RMN-30D,30D1",2200000,2009.7,,RF/DC/MATCH,,6594_1.jpg; 6594_1.jpg; 6594_3.jpg; 6594_1.jpg; 6594_1.jpg; 6594_6.jpg; 6594_7.jpg; 6594_8.jpg; 6594_9.jpg; 6594_10.jpg; 6594_11.jpg; 6594_12.jpg; 6594_13.jpg; 6594_14.jpg; 6594_15.jpg; 6594_16.jpg; 6594_17.jpg; 6594_18.jpg; 6594_19.jpg; 6594_20.jpg; 6594_21.jpg; 6594_1.jpg; 6594_3.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg; 5897_17.jpg
7956,[중고]13- MXS16-20AS,[Used]13- MXS16-20AS,MXS16-20AS,55000,50.24,,Pneumatic parts (PNEUMATIC),,7956_1.jpg; 7956_1.jpg; 7956_3.jpg; 7956_1.jpg; 7956_1.jpg; 7956_6.jpg; 7956_7.jpg; 7956_8.jpg; 7956_9.jpg; 7956_10.jpg; 7956_11.jpg; 7956_12.jpg; 7956_13.jpg; 7956_14.jpg; 7956_15.jpg; 7956_16.jpg; 7956_17.jpg; 7956_18.jpg; 7956_19.jpg; 7956_20.jpg; 7956_21.jpg; 7956_1.jpg; 7956_3.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg; 3944_10.jpg; 3068_20.jpg; 7907_16.jpg
5383,[미사용] XTG920K,[미사용] XTG920K,XTG920K,35000,31.97,,AC motor/geared motor/DC motor,,5383_1.jpg; 5383_1.jpg; 5383_3.jpg; 5383_1.jpg; 5383_1.jpg; 5383_6.jpg; 5383_7.jpg; 5383_8.jpg; 5972_12.jpg; 5383_10.jpg; 5383_11.jpg; 5972_15.jpg
7692,[중고] Schneider Telemecanique ABL8RPS24100 (24~28.8VDC 10~8.33A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[중고] Schneider Telemecanique ABL8RPS24100 (24~28.8VDC 10~8.33A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,ABL8RPS24100,110000,100.48,,Power supply SMPS,,7692_1.jpg; 7692_1.jpg; 7692_3.jpg; 7692_1.jpg; 7692_1.jpg
7923,[중고] SB-701-XE4013 DAIHEN,[Used] SB-701-XE4013 DAIHEN,SB-701-XE4013,275000,251.21,,"Wafer transfer robot, aligner",,7923_1.jpg; 7923_1.jpg; 7923_3.jpg; 7923_1.jpg; 7923_1.jpg; 7923_6.jpg; 7923_7.jpg; 7923_8.jpg; 7923_9.jpg; 7923_10.jpg; 7932_13.jpg; 7923_12.jpg; 7932_9.jpg; 7932_8.jpg; 7923_15.jpg; 7923_16.jpg; 7923_17.jpg; 7932_11.jpg; 7932_14.jpg; 7932_24.jpg; 7932_15.jpg; 7923_1.jpg; 7923_3.jpg; 7932_20.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg
6632,[중고] FA-2000 가스 케비넷 (1%PH3/H2) GAS CABINET WONIK IPS,[Used] FA-2000 gas cabinet (1%PH3/H2) GAS CABINET WONIK IPS,FA-2000,2200000,2009.7,,gas cabinet,,6632_1.jpg; 6632_1.jpg; 6632_3.jpg; 6632_1.jpg; 6632_1.jpg; 6632_6.jpg; 6632_7.jpg; 6632_8.jpg; 7440_29.jpg; 6632_10.jpg; 6632_11.jpg; 6631_12.jpg; 6632_13.jpg; 5729_13.jpg; 7298_7.jpg; 6632_16.jpg; 8029_15.jpg; 6631_10.jpg; 6631_18.jpg; 8029_23.jpg; 7440_20.jpg; 6632_1.jpg; 6632_3.jpg; 6632_24.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg
6631,[중고] RORZE RR717L1521-376-V11-1 CURR-6022-0 웨이퍼 핸들링 로봇 ATM ROBOT,[Used] RORZE RR717L1521-376-V11-1 CURR-6022-0 wafer handling robot ATM ROBOT,RR717L1521-376-V11-1,12100000,11053.35,RORZE,gas cabinet,,6631_1.jpg; 6631_1.jpg; 6631_3.jpg; 6631_1.jpg; 6631_5.jpg; 6631_1.jpg; 6631_7.jpg; 6631_8.jpg; 6631_9.jpg; 6631_10.jpg; 8029_19.jpg; 6631_12.jpg; 6631_13.jpg; 6631_14.jpg; 8029_21.jpg; 7298_6.jpg; 6632_11.jpg; 6631_18.jpg; 6631_19.jpg; 6631_20.jpg; 6631_21.jpg; 6631_22.jpg; 6631_23.jpg; 6631_1.jpg; 6631_3.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg
5131,[중고] TOSHIBA 3CCD JK-TU53H CCD CAMERA 카메라,[Used] TOSHIBA 3CCD JK-TU53H CCD CAMERA Camera,3CCD,110000,100.48,,Industrial Cameras/Lens/Lighting,,5131_1.jpg; 5131_1.jpg; 5131_3.jpg; 5131_1.jpg; 5131_5.jpg; 5131_6.jpg; 5131_7.jpg; 5131_8.jpg; 5131_9.jpg; 5131_10.jpg; 5131_11.jpg; 5131_12.jpg; 5131_13.jpg; 5131_14.jpg; 5131_15.jpg; 5131_16.jpg; 5131_17.jpg; 5131_18.jpg; 5131_19.jpg; 5131_1.jpg; 5131_3.jpg; 5131_22.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg; 7875_22.jpg
7783,[중고]TDK-LAMBDA SWS75-15 (15V 5A) 파워써플라이 파워서플라이 POWER SUPPLY SMPS,[Used]TDK-LAMBDA SWS75-15 (15V 5A) Power supply Power supply POWER SUPPLY SMPS,SWS75-15,11000,10.05,,Power supply SMPS,,7783_1.jpg; 7783_1.jpg; 7783_3.jpg; 7783_1.jpg; 7783_1.jpg; 7783_6.jpg; 7783_7.jpg; 7783_8.jpg; 8010_11.jpg; 8010_8.jpg; 8010_17.jpg; 8010_16.jpg; 7783_13.jpg; 8010_13.jpg; 7783_15.jpg; 8010_15.jpg; 8010_12.jpg; 8010_19.jpg; 7783_19.jpg; 8010_14.jpg; 7783_1.jpg; 7783_3.jpg; 7783_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg
5694,[중고] MA901 8FK09-VV-4*ABN-N5/N/Y 온도콘트롤러 온도컨트롤러 디지털 인디케이터 인디케이터 indicator,[Used] MA901 8FK09-VV-4*ABN-N5/N/Y temperature controller temperature controller digital indicator indicator indicator,MA901,110000,100.48,,Temperature controller/indicator,,5694_1.jpg; 5694_1.jpg; 5694_3.jpg; 5694_1.jpg; 5694_1.jpg; 5694_6.jpg; 5694_7.jpg; 5694_8.jpg; 5694_9.jpg; 7474_8.jpg; 7474_14.jpg; 7474_11.jpg; 5694_13.jpg; 5694_14.jpg; 5694_15.jpg; 5694_16.jpg; 5694_17.jpg; 5694_18.jpg; 5694_19.jpg; 5694_20.jpg; 5694_1.jpg; 5694_3.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg; 5966_12.jpg
7854,[중고] FESTO CPV10-GE-MP-8,[Used] FESTO CPV10-GE-MP-8,CPV10-GE-MP-8,99000,90.44,,Pneumatic parts (PNEUMATIC),,7854_1.jpg; 7854_2.jpg; 7854_3.jpg; 7854_4.jpg; 7853_43.jpg; 7854_6.jpg; 7853_38.jpg; 7854_8.jpg; 7854_9.jpg; 7854_10.jpg; 7850_8.jpg; 7853_41.jpg; 7854_13.jpg; 7854_14.jpg; 7854_15.jpg; 7854_16.jpg; 7854_17.jpg; 7854_18.jpg; 7854_1.jpg; 7854_20.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg; 5966_11.jpg
7607,[중고] TEM TECH LAB HYPFU-420M-S1/6700 HYPFU-420M-S2/6700-3 HYPFU-ND420M-S2/NPS6700,[Used] TEM TECH LAB HYPFU-420M-S1/6700 HYPFU-420M-S2/6700-3 HYPFU-ND420M-S2/NPS6700,HYPFU-420M-S1/6700,55000,50.24,,Gas valve/regulator/pressure gauge,,7607_1.jpg; 7607_1.jpg; 7607_3.jpg; 7607_1.jpg; 7607_1.jpg; 7607_6.jpg; 7607_7.jpg; 7607_8.jpg; 7607_9.jpg; 7607_10.jpg; 7607_11.jpg; 7607_12.jpg; 7607_13.jpg; 7607_14.jpg; 7607_15.jpg; 7607_1.jpg; 7607_3.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg; 7561_15.jpg
7918,[중고] Acromag 822A-0200,[Used] Acromag 822A-0200,822A-0200,44000,40.19,,communication module,,7918_1.jpg; 7918_1.jpg; 7918_3.jpg; 7918_1.jpg; 7918_1.jpg; 7918_6.jpg; 7918_7.jpg; 7918_8.jpg; 7918_9.jpg; 7918_10.jpg; 7918_11.jpg; 7918_12.jpg; 7918_13.jpg; 7918_14.jpg; 7918_15.jpg; 7918_16.jpg; 7918_17.jpg; 7918_18.jpg; 7918_19.jpg; 7918_20.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg
7159,[중고] CHILLER ORION RKS1500F-VW,[Used] CHILLER ORION RKS1500F-VW,RKS1500F-VW,2200000,2009.7,,CHILLER,,7159_1.jpg; 7159_1.jpg; 7159_3.jpg; 7159_1.jpg; 7159_1.jpg; 7159_6.jpg; 7159_7.jpg; 7159_8.jpg; 7159_9.jpg; 7159_10.jpg; 7159_1.jpg; 7159_3.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg; 7839_23.jpg
7323,[중고] Mitutoyo No.148-504 미츠토요 마이크로미터 헤드,[Used] Mitutoyo No.148-504 Mitutoyo Micrometer Head,No.148-504,16500,15.07,,Indicator/Gauge/Measuring Tool,,7323_1.jpg; 7323_1.jpg; 7323_3.jpg; 7323_1.jpg; 7323_1.jpg; 7323_6.jpg; 7323_7.jpg; 7323_8.jpg; 7323_9.jpg; 7323_10.jpg; 7323_11.jpg; 7323_1.jpg; 7323_3.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg; 6594_24.jpg
6512,[중고] ULVAC MBX-1305A RF MATCHING BOX,[Used] ULVAC MBX-1305A RF MATCHING BOX,MBX-1305A,2200000,2009.7,,RF/DC/MATCH,,6512_1.jpg; 6512_1.jpg; 6512_3.jpg; 6512_1.jpg; 6512_5.jpg; 6512_1.jpg; 6512_7.jpg; 6512_8.jpg; 6594_16.jpg; 6594_21.jpg; 6594_8.jpg; 6594_18.jpg; 6594_24.jpg; 6512_14.jpg; 6512_15.jpg; 6512_16.jpg; 6594_12.jpg; 6512_18.jpg; 6594_17.jpg; 6594_15.jpg; 6594_9.jpg; 6512_22.jpg; 6512_1.jpg; 6512_3.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg; 7956_24.jpg
8054,[중고] kawasaki Robot 3NT520B-A026 30D60F-A219 Wafer handling Robot SCARA Aligner 3NS004S-C005,[Used] kawasaki Robot 3NT520B-A026 30D60F-A219 Wafer handling Robot SCARA Aligner 3NS004S-C005,3NT520B-A026,14300000,13063.05,,"Wafer transfer robot, aligner",,8054_1.jpg; 8054_1.jpg; 8054_3.jpg; 8054_1.jpg; 8054_1.jpg; 8054_6.jpg; 8054_7.jpg; 8054_8.jpg; 8054_9.jpg; 8054_10.jpg; 8054_11.jpg; 5729_19.jpg; 8054_13.jpg; 6631_23.jpg; 8054_15.jpg; 8054_16.jpg; 8029_17.jpg; 7440_13.jpg; 8054_19.jpg; 6631_20.jpg; 8054_21.jpg; 6631_18.jpg; 5729_12.jpg; 8054_24.jpg; 8054_1.jpg; 8054_3.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg; 6632_26.jpg
7071,[중고] PGX120-H-3 (3:1) 감속기 REDUCER 서보모터감속기 서보감속기 유성감속기,[Used] PGX120-H-3 (3:1) Reducer REDUCER Servo motor reducer Servo reducer Planetary reducer,PGX120-H-3,253000,231.12,,Reducer/Index/Coupling,,7071_1.jpg; 7071_1.jpg; 7071_3.jpg; 7071_1.jpg; 6990_5.jpg; 7071_1.jpg; 7071_7.jpg; 7071_8.jpg; 7071_9.jpg; 7071_10.jpg; 7071_11.jpg; 7071_1.jpg; 7071_3.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg; 6632_25.jpg
8038,[중고] MKS LPJ1-40-AK-CLZXXX Angle valve,[Used] MKS LPJ1-40-AK-CLZXXX Angle valve,LPJ1-40-AK-CLZXXX,110000,100.48,MKS,vacuum valve,,8038_1.jpg; 8038_1.jpg; 8038_3.jpg; 8038_1.jpg; 8038_1.jpg; 8038_6.jpg; 8038_7.jpg; 8038_8.jpg; 8038_9.jpg; 8038_10.jpg; 8038_11.jpg; 8038_12.jpg; 8038_13.jpg; 8038_14.jpg; 8038_15.jpg; 8038_16.jpg; 8038_17.jpg; 8038_18.jpg; 8038_19.jpg; 8038_20.jpg; 8038_21.jpg; 8038_22.jpg; 8038_1.jpg; 8038_3.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg; 6631_26.jpg
6447,[중고] SHIMADZU TMP-203M-G1 EI-D203M Turbo molecular pump,[Used] SHIMADZU TMP-203M-G1 EI-D203M Turbo molecular pump,TMP-203M-G1,3300000,3014.55,,vacuum pump,,6447_1.jpg; 6447_1.jpg; 6447_3.jpg; 6447_1.jpg; 6447_5.jpg; 6447_6.jpg; 6447_7.jpg; 6447_8.jpg; 6447_9.jpg; 6447_10.jpg; 6447_11.jpg; 6447_12.jpg; 6447_13.jpg; 6447_1.jpg; 6447_3.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg; 5694_23.jpg
8060,[중고] SN-4032-STT-N SN-2016-ST-N Ontec,[Used] SN-4032-STT-N SN-2016-ST-N Ontec,SN-4032-STT-N,66000,60.29,,communication module,,8060_1.jpg; 8060_1.jpg; 8060_3.jpg; 8060_1.jpg; 8060_1.jpg; 8060_6.jpg; 8060_7.jpg; 8060_8.jpg; 8060_9.jpg; 8060_10.jpg; 8060_11.jpg; 8060_12.jpg; 8060_13.jpg; 8060_14.jpg; 8060_15.jpg; 8060_16.jpg; 7918_20.jpg; 8060_18.jpg; 8060_19.jpg; 8060_20.jpg; 8060_1.jpg; 8060_3.jpg; 7674_24.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg; 7607_19.jpg
7674,[중고] FX2N-64DNET,[Used] FX2N-64DNET,FX2N-64DNET,44000,40.19,,PLC,,7674_1.jpg; 7674_1.jpg; 7674_3.jpg; 7674_1.jpg; 7674_1.jpg; 7674_6.jpg; 7675_23.jpg; 7675_11.jpg; 7675_13.jpg; 7675_17.jpg; 7675_7.jpg; 7675_10.jpg; 7675_15.jpg; 7675_12.jpg; 7674_15.jpg; 7674_16.jpg; 7675_20.jpg; 7675_9.jpg; 7674_19.jpg; 7675_8.jpg; 7674_1.jpg; 7674_3.jpg; 7674_23.jpg; 7674_24.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg; 7607_18.jpg
5156,[중고] MSM425-412 MSM425-411 오리엔탈모터 기어드모터 인덕션모터 스피드컨트롤모터 Orientalmotor,[Used] MSM425-412 MSM425-411 Oriental motor Geared motor Induction motor Speed ​​control motor Orientalmotor,MSM425-412,33000,30.15,,AC motor/geared motor/DC motor,,5156_1.jpg; 5156_1.jpg; 5156_3.jpg; 5156_1.jpg; 5156_1.jpg; 5156_6.jpg; 5156_7.jpg; 5156_8.jpg; 5156_9.jpg; 5156_10.jpg; 5156_11.jpg; 5156_12.jpg; 5156_13.jpg; 5156_14.jpg; 5156_15.jpg; 5156_16.jpg; 5156_17.jpg; 5156_18.jpg; 5156_19.jpg; 5156_1.jpg; 5156_3.jpg; 5156_22.jpg; 7674_23.jpg; 7674_24.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg; 7159_13.jpg
7619,[중고] STEC SEC-4500 Series SEC-4500M N2 10SLM MFC,[Used] STEC SEC-4500 Series SEC-4500M N2 10SLM MFC,SEC-4500,110000,100.48,,MFC/MFM,,7619_1.jpg; 7619_1.jpg; 7619_3.jpg; 7619_1.jpg; 7619_1.jpg; 7619_6.jpg; 7619_7.jpg; 7619_8.jpg; 7619_9.jpg; 7619_10.jpg; 7619_11.jpg; 7619_12.jpg; 7619_13.jpg; 7619_14.jpg; 7619_15.jpg; 7619_16.jpg; 7619_17.jpg; 7619_18.jpg; 7619_19.jpg; 7619_20.jpg; 7619_21.jpg; 7619_22.jpg; 7619_23.jpg; 7619_24.jpg; 7619_1.jpg; 7619_3.jpg; 7619_27.jpg; 5156_22.jpg; 7674_23.jpg; 7674_24.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg
7672,[중고] W810iCD+ AnyTouch RS Automation 10인치 컬러터치스크린,[Used] W810iCD+ AnyTouch RS Automation 10-inch color touch screen,W810iCD+,187000,170.82,,touch screen,,7672_1.jpg; 7672_1.jpg; 7672_3.jpg; 7672_1.jpg; 7672_1.jpg; 7672_6.jpg; 7672_7.jpg; 7672_8.jpg; 7672_9.jpg; 7672_1.jpg; 7672_3.jpg; 5536_19.jpg; 5156_22.jpg; 7674_23.jpg; 7674_24.jpg; 7674_25.jpg; 8038_25.jpg; 7071_14.jpg; 7440_21.jpg; 6594_10.jpg; 7323_14.jpg
